Species	Length	Number	Standard	Symm.	Compl.	Inverted
Cynopterus_brachyotis_dloop	137	1	0	1	0	0
Cynopterus_brachyotis_dloop	271	1	1	0	0	0
Tangara_episcopus_cr	10	4	2	2	0	0
Decapterus_maruadsi_dloop	10	6	2	2	1	1
Decapterus_maruadsi_dloop	11	2	2	0	0	0
Blicca_bjoerkna_cr	10	3	2	1	0	0
Blicca_bjoerkna_cr	11	5	3	0	0	2
Blicca_bjoerkna_cr	15	1	1	0	0	0
Blicca_bjoerkna_cr	16	1	0	0	1	0
Leucaspius_delineatus_cr	10	6	2	2	2	0
Leucaspius_delineatus_cr	11	1	0	0	1	0
Phoxinus_phoxinus_cr	10	24	9	12	1	2
Phoxinus_phoxinus_cr	11	17	17	0	0	0
Phoxinus_phoxinus_cr	13	7	7	0	0	0
Phoxinus_phoxinus_cr	16	1	1	0	0	0
Phoxinus_phoxinus_cr	17	1	0	0	1	0
Phoxinus_phoxinus_cr	18	2	2	0	0	0
Phoxinus_phoxinus_cr	19	8	8	0	0	0
Phoxinus_phoxinus_cr	20	3	3	0	0	0
Phoxinus_phoxinus_cr	21	5	5	0	0	0
Phoxinus_phoxinus_cr	22	2	2	0	0	0
Phoxinus_phoxinus_cr	24	2	2	0	0	0
Phoxinus_phoxinus_cr	26	1	1	0	0	0
Phoxinus_phoxinus_cr	27	1	1	0	0	0
Phoxinus_phoxinus_cr	29	2	2	0	0	0
Phoxinus_phoxinus_cr	33	3	3	0	0	0
Phoxinus_phoxinus_cr	34	1	1	0	0	0
Phoxinus_phoxinus_cr	35	1	1	0	0	0
Phoxinus_phoxinus_cr	37	1	1	0	0	0
Phoxinus_phoxinus_cr	38	1	1	0	0	0
Phoxinus_phoxinus_cr	39	1	1	0	0	0
Phoxinus_phoxinus_cr	41	5	5	0	0	0
Phoxinus_phoxinus_cr	43	4	4	0	0	0
Phoxinus_phoxinus_cr	47	4	4	0	0	0
Phoxinus_phoxinus_cr	53	1	1	0	0	0
Phoxinus_phoxinus_cr	55	2	2	0	0	0
Phoxinus_phoxinus_cr	60	4	4	0	0	0
Phoxinus_phoxinus_cr	62	4	4	0	0	0
Phoxinus_phoxinus_cr	70	1	1	0	0	0
Phoxinus_phoxinus_cr	134	1	1	0	0	0
Phoxinus_phoxinus_cr	136	1	1	0	0	0
Phoxinus_phoxinus_cr	136	1	1	0	0	0
Phoxinus_phoxinus_cr	291	1	1	0	0	0
Phoxinus_phoxinus_cr	311	1	1	0	0	0
Rhodeus_sericeus_cr	10	7	3	2	1	1
Rhodeus_sericeus_cr	11	3	1	0	2	0
Rhodeus_sericeus_cr	12	2	1	1	0	0
Rhodeus_sericeus_cr	16	2	1	0	1	0
Coregonus_lavaretus_dloop	10	3	1	0	0	2
Coregonus_lavaretus_dloop	11	2	2	0	0	0
Coregonus_lavaretus_dloop	14	1	1	0	0	0
Coregonus_lavaretus_dloop	20	1	1	0	0	0
Coregonus_lavaretus_dloop	23	1	1	0	0	0
Coregonus_lavaretus_dloop	52	1	1	0	0	0
Stenodus_leucichthys_dloop	10	7	3	0	0	4
Stenodus_leucichthys_dloop	11	2	2	0	0	0
Stenodus_leucichthys_dloop	12	3	3	0	0	0
Stenodus_leucichthys_dloop	13	1	1	0	0	0
Stenodus_leucichthys_dloop	14	3	3	0	0	0
Stenodus_leucichthys_dloop	15	2	2	0	0	0
Stenodus_leucichthys_dloop	17	3	3	0	0	0
Stenodus_leucichthys_dloop	19	2	2	0	0	0
Stenodus_leucichthys_dloop	20	2	2	0	0	0
Stenodus_leucichthys_dloop	31	2	2	0	0	0
Stenodus_leucichthys_dloop	37	1	1	0	0	0
Stenodus_leucichthys_dloop	60	1	1	0	0	0
Trogon_viridis_cr	10	46	1	0	0	45
Trogon_viridis_cr	11	55	0	55	0	0
Trogon_viridis_cr	12	15	0	15	0	0
Trogon_viridis_cr	13	30	0	30	0	0
Trogon_viridis_cr	14	10	0	10	0	0
Trogon_viridis_cr	15	1	1	0	0	0
Trogon_viridis_cr	23	11	11	0	0	0
Trogon_viridis_cr	31	4	4	0	0	0
Trogon_viridis_cr	35	2	2	0	0	0
Trogon_viridis_cr	44	6	6	0	0	0
Trogon_viridis_cr	52	1	1	0	0	0
Trogon_viridis_cr	59	3	3	0	0	0
Trogon_viridis_cr	67	4	4	0	0	0
Trogon_viridis_cr	75	2	2	0	0	0
Trogon_viridis_cr	76	2	2	0	0	0
Trogon_viridis_cr	94	1	1	0	0	0
Trogon_viridis_cr	103	1	1	0	0	0
Trogon_viridis_cr	103	1	1	0	0	0
Trogon_viridis_cr	111	2	2	0	0	0
Trogon_viridis_cr	127	3	3	0	0	0
Trogon_viridis_cr	127	1	1	0	0	0
Trogon_viridis_cr	143	1	1	0	0	0
Trogon_viridis_cr	203	1	1	0	0	0
Eptesicus_serotinus_dloop	11	2	0	2	0	0
Eptesicus_serotinus_dloop	12	1	0	0	0	1
Eptesicus_serotinus_dloop	13	40	0	10	30	0
Eptesicus_serotinus_dloop	14	2	0	2	0	0
Eptesicus_serotinus_dloop	17	2	0	2	0	0
Eptesicus_serotinus_dloop	20	2	0	2	0	0
Eptesicus_serotinus_dloop	23	2	0	2	0	0
Eptesicus_serotinus_dloop	26	2	0	2	0	0
Eptesicus_serotinus_dloop	29	2	0	2	0	0
Eptesicus_serotinus_dloop	32	2	0	2	0	0
Eptesicus_serotinus_dloop	35	2	0	2	0	0
Eptesicus_serotinus_dloop	38	2	0	2	0	0
Eptesicus_serotinus_dloop	41	2	0	2	0	0
Eptesicus_serotinus_dloop	44	2	0	2	0	0
Eptesicus_serotinus_dloop	47	2	0	2	0	0
Eptesicus_serotinus_dloop	50	2	0	2	0	0
Eptesicus_serotinus_dloop	53	2	0	2	0	0
Eptesicus_serotinus_dloop	56	2	0	2	0	0
Eptesicus_serotinus_dloop	59	2	0	2	0	0
Eptesicus_serotinus_dloop	62	2	0	2	0	0
Eptesicus_serotinus_dloop	65	2	0	2	0	0
Eptesicus_serotinus_dloop	68	2	0	2	0	0
Eptesicus_serotinus_dloop	71	2	0	2	0	0
Eptesicus_serotinus_dloop	74	2	0	2	0	0
Eptesicus_serotinus_dloop	77	2	0	2	0	0
Eptesicus_serotinus_dloop	80	2	0	2	0	0
Eptesicus_serotinus_dloop	83	2	0	2	0	0
Eptesicus_serotinus_dloop	86	2	0	2	0	0
Eptesicus_serotinus_dloop	89	2	0	2	0	0
Eptesicus_serotinus_dloop	92	2	0	2	0	0
Eptesicus_serotinus_dloop	95	2	0	2	0	0
Eptesicus_serotinus_dloop	98	2	0	2	0	0
Eptesicus_serotinus_dloop	101	2	0	2	0	0
Eptesicus_serotinus_dloop	104	2	0	2	0	0
Eptesicus_serotinus_dloop	107	2	0	2	0	0
Eptesicus_serotinus_dloop	110	2	0	2	0	0
Eptesicus_serotinus_dloop	113	2	0	2	0	0
Eptesicus_serotinus_dloop	116	2	0	2	0	0
Eptesicus_serotinus_dloop	119	2	0	2	0	0
Eptesicus_serotinus_dloop	122	2	0	2	0	0
Eptesicus_serotinus_dloop	125	2	0	2	0	0
Eptesicus_serotinus_dloop	128	2	0	2	0	0
Eptesicus_serotinus_dloop	131	2	0	2	0	0
Eptesicus_serotinus_dloop	134	2	0	2	0	0
Eptesicus_serotinus_dloop	137	2	0	2	0	0
Eptesicus_serotinus_dloop	140	2	0	2	0	0
Eptesicus_serotinus_dloop	143	2	0	2	0	0
Eptesicus_serotinus_dloop	146	2	0	2	0	0
Eptesicus_serotinus_dloop	149	2	0	2	0	0
Eptesicus_serotinus_dloop	152	2	0	2	0	0
Eptesicus_serotinus_dloop	155	2	0	2	0	0
Eptesicus_serotinus_dloop	158	2	0	2	0	0
Eptesicus_serotinus_dloop	161	2	0	2	0	0
Eptesicus_serotinus_dloop	164	2	0	2	0	0
Eptesicus_serotinus_dloop	167	2	0	2	0	0
Eptesicus_serotinus_dloop	170	2	0	2	0	0
Eptesicus_serotinus_dloop	173	2	0	2	0	0
Eptesicus_serotinus_dloop	176	2	0	2	0	0
Eptesicus_serotinus_dloop	181	1	0	1	0	0
Eptesicus_serotinus_dloop	353	1	1	0	0	0
Eptesicus_serotinus_dloop	367	1	1	0	0	0
Myotis_lucifugus_dloop	10	27	9	3	5	10
Myotis_lucifugus_dloop	11	6	4	1	1	0
Myotis_lucifugus_dloop	12	11	0	11	0	0
Myotis_lucifugus_dloop	14	6	5	1	0	0
Myotis_lucifugus_dloop	15	1	0	1	0	0
Myotis_lucifugus_dloop	17	1	0	1	0	0
Myotis_lucifugus_dloop	18	3	2	1	0	0
Myotis_lucifugus_dloop	20	2	1	1	0	0
Myotis_lucifugus_dloop	21	4	3	1	0	0
Myotis_lucifugus_dloop	23	1	0	1	0	0
Myotis_lucifugus_dloop	24	1	0	1	0	0
Myotis_lucifugus_dloop	26	1	0	1	0	0
Myotis_lucifugus_dloop	27	1	0	1	0	0
Myotis_lucifugus_dloop	29	1	0	1	0	0
Myotis_lucifugus_dloop	30	1	0	1	0	0
Myotis_lucifugus_dloop	32	1	0	1	0	0
Myotis_lucifugus_dloop	33	1	0	1	0	0
Myotis_lucifugus_dloop	35	1	0	1	0	0
Myotis_lucifugus_dloop	36	1	0	1	0	0
Myotis_lucifugus_dloop	38	1	0	1	0	0
Myotis_lucifugus_dloop	39	1	0	1	0	0
Myotis_lucifugus_dloop	41	1	0	1	0	0
Myotis_lucifugus_dloop	42	1	0	1	0	0
Myotis_lucifugus_dloop	44	1	0	1	0	0
Myotis_lucifugus_dloop	45	1	0	1	0	0
Myotis_lucifugus_dloop	47	1	0	1	0	0
Myotis_lucifugus_dloop	48	1	0	1	0	0
Myotis_lucifugus_dloop	49	2	2	0	0	0
Myotis_lucifugus_dloop	50	1	0	1	0	0
Myotis_lucifugus_dloop	51	1	0	1	0	0
Myotis_lucifugus_dloop	53	1	0	1	0	0
Myotis_lucifugus_dloop	54	1	0	1	0	0
Myotis_lucifugus_dloop	56	1	0	1	0	0
Myotis_lucifugus_dloop	57	1	0	1	0	0
Myotis_lucifugus_dloop	59	1	0	1	0	0
Myotis_lucifugus_dloop	60	1	0	1	0	0
Myotis_lucifugus_dloop	62	1	0	1	0	0
Myotis_lucifugus_dloop	63	1	0	1	0	0
Myotis_lucifugus_dloop	65	1	0	1	0	0
Myotis_lucifugus_dloop	66	1	0	1	0	0
Myotis_lucifugus_dloop	68	1	0	1	0	0
Myotis_lucifugus_dloop	69	1	0	1	0	0
Myotis_lucifugus_dloop	70	1	1	0	0	0
Myotis_lucifugus_dloop	71	1	0	1	0	0
Myotis_lucifugus_dloop	72	1	0	1	0	0
Myotis_lucifugus_dloop	74	1	0	1	0	0
Myotis_lucifugus_dloop	75	1	0	1	0	0
Myotis_lucifugus_dloop	77	1	0	1	0	0
Myotis_lucifugus_dloop	78	1	0	1	0	0
Myotis_lucifugus_dloop	80	1	0	1	0	0
Myotis_lucifugus_dloop	81	2	1	1	0	0
Myotis_lucifugus_dloop	83	1	0	1	0	0
Myotis_lucifugus_dloop	84	1	0	1	0	0
Myotis_lucifugus_dloop	86	1	0	1	0	0
Myotis_lucifugus_dloop	87	1	0	1	0	0
Myotis_lucifugus_dloop	89	1	0	1	0	0
Myotis_lucifugus_dloop	90	1	0	1	0	0
Myotis_lucifugus_dloop	92	1	0	1	0	0
Myotis_lucifugus_dloop	93	1	0	1	0	0
Myotis_lucifugus_dloop	95	1	0	1	0	0
Myotis_lucifugus_dloop	96	1	0	1	0	0
Myotis_lucifugus_dloop	98	1	0	1	0	0
Myotis_lucifugus_dloop	99	1	0	1	0	0
Myotis_lucifugus_dloop	101	1	0	1	0	0
Myotis_lucifugus_dloop	102	2	1	1	0	0
Myotis_lucifugus_dloop	104	1	0	1	0	0
Myotis_lucifugus_dloop	105	1	0	1	0	0
Myotis_lucifugus_dloop	107	1	0	1	0	0
Myotis_lucifugus_dloop	108	1	0	1	0	0
Myotis_lucifugus_dloop	110	1	0	1	0	0
Myotis_lucifugus_dloop	111	1	0	1	0	0
Myotis_lucifugus_dloop	113	1	0	1	0	0
Myotis_lucifugus_dloop	114	1	0	1	0	0
Myotis_lucifugus_dloop	116	1	0	1	0	0
Myotis_lucifugus_dloop	117	1	0	1	0	0
Myotis_lucifugus_dloop	119	1	0	1	0	0
Myotis_lucifugus_dloop	120	1	0	1	0	0
Myotis_lucifugus_dloop	131	1	1	0	0	0
Myotis_lucifugus_dloop	163	1	1	0	0	0
Myotis_lucifugus_dloop	237	1	1	0	0	0
Pteronotus_parnellii_dloop	10	1	0	0	1	0
Addax_nasomaculatus_cr	10	14	4	3	3	4
Addax_nasomaculatus_cr	11	2	1	1	0	0
Addax_nasomaculatus_cr	12	3	1	0	0	2
Addax_nasomaculatus_cr	13	1	1	0	0	0
Addax_nasomaculatus_cr	21	1	1	0	0	0
Addax_nasomaculatus_cr	24	1	1	0	0	0
Alcelaphus_buselaphus_cr	10	1	0	0	0	1
Antidorcas_marsupialis_cr	10	3	1	1	0	1
Antidorcas_marsupialis_cr	13	1	1	0	0	0
Antilope_cervicapra_dloop	10	5	2	0	0	3
Antilope_cervicapra_dloop	11	2	1	1	0	0
Beatragus_hunteri_dloop	10	2	1	0	0	1
Connochaetes_gnou_cr	10	3	2	0	0	1
Gazella_subgutturosa_cr	13	1	1	0	0	0
Oryx_dammah_dloop	10	15	2	3	4	6
Oryx_dammah_dloop	11	2	1	1	0	0
Oryx_dammah_dloop	12	3	1	0	0	2
Oryx_dammah_dloop	13	1	1	0	0	0
Oryx_dammah_dloop	21	1	1	0	0	0
Oryx_dammah_dloop	24	1	1	0	0	0
Ourebia_ourebi_cr	11	2	0	0	0	2
Ourebia_ourebi_cr	19	1	1	0	0	0
Pantholops_hodgsonii_cr	10	1	0	0	0	1
Pantholops_hodgsonii_cr	11	3	2	1	0	0
Pantholops_hodgsonii_cr	13	2	2	0	0	0
Pantholops_hodgsonii_cr	14	1	1	0	0	0
Pantholops_hodgsonii_cr	29	1	1	0	0	0
Pseudois_nayaur_dloop	10	9	3	2	0	4
Pseudois_nayaur_dloop	11	1	1	0	0	0
Pseudois_nayaur_dloop	12	2	1	0	1	0
Pseudois_nayaur_dloop	13	2	1	0	0	1
Pseudois_nayaur_dloop	15	1	1	0	0	0
Pseudois_nayaur_dloop	44	1	1	0	0	0
Raphicerus_campestris_cr	10	4	1	0	2	1
Raphicerus_campestris_cr	11	1	1	0	0	0
Pelea_capreolus_cr	10	3	2	0	0	1
Pelea_capreolus_cr	11	2	1	0	0	1
Pelea_capreolus_cr	12	1	0	0	1	0
Pelea_capreolus_cr	13	1	0	0	0	1
Redunca_arundinum_cr	11	2	1	0	1	0
Redunca_fulvorufula_cr	10	3	0	1	1	1
Taeniopygia_guttata_cr	10	2	0	1	0	1
Taeniopygia_guttata_cr	11	2	1	1	0	0
Coregonus_clupeaformis_dloop	10	5	3	0	0	2
Coregonus_clupeaformis_dloop	11	1	1	0	0	0
Coregonus_clupeaformis_dloop	12	2	2	0	0	0
Coregonus_clupeaformis_dloop	13	1	1	0	0	0
Coregonus_clupeaformis_dloop	14	1	1	0	0	0
Coregonus_clupeaformis_dloop	17	1	1	0	0	0
Coregonus_clupeaformis_dloop	18	1	1	0	0	0
Coregonus_clupeaformis_dloop	20	1	1	0	0	0
Coregonus_clupeaformis_dloop	31	1	1	0	0	0
Ovis_vignei_cr	10	7	6	0	0	1
Ovis_vignei_cr	11	2	0	0	2	0
Ovis_vignei_cr	13	2	1	1	0	0
Ovis_vignei_cr	23	1	1	0	0	0
Ovis_vignei_cr	27	3	3	0	0	0
Ovis_vignei_cr	33	3	3	0	0	0
Ovis_vignei_cr	37	3	3	0	0	0
Ovis_vignei_cr	175	1	1	0	0	0
Clarias_batrachus_dloop	10	1	1	0	0	0
Clarias_batrachus_dloop	11	1	0	0	0	1
Clarias_batrachus_dloop	21	1	1	0	0	0
Rexea_solandri_dloop	10	2	1	1	0	0
Rexea_solandri_dloop	11	3	2	1	0	0
Rexea_solandri_dloop	15	1	1	0	0	0
Dendrocygna_javanica_dloop	10	3	1	1	1	0
Dendrocygna_javanica_dloop	11	2	2	0	0	0
Agapornis_roseicollis_cr	10	1	0	0	1	0
Agapornis_roseicollis_cr	11	5	4	0	0	1
Agapornis_roseicollis_cr	13	1	1	0	0	0
Chlorocebus_pygerythrus_dloop	10	1	1	0	0	0
Chlorocebus_pygerythrus_dloop	11	1	0	1	0	0
Chlorocebus_pygerythrus_dloop	12	1	1	0	0	0
Chlorocebus_tantalus_dloop	10	1	1	0	0	0
Chlorocebus_tantalus_dloop	11	4	1	3	0	0
Plecoglossus_altivelis_dloop	10	2	1	0	0	1
Anguilla_bicolor_bicolor_dloop	10	6	1	2	0	3
Anguilla_bicolor_bicolor_dloop	11	4	2	1	1	0
Anguilla_bicolor_bicolor_dloop	12	2	1	0	1	0
Anguilla_bicolor_pacifica_dloop	10	9	1	3	2	3
Anguilla_bicolor_pacifica_dloop	11	3	1	0	1	1
Anguilla_dieffenbachii_dloop	10	7	1	1	2	3
Anguilla_dieffenbachii_dloop	11	3	0	0	3	0
Anguilla_dieffenbachii_dloop	12	2	0	1	0	1
Anguilla_dieffenbachii_dloop	17	1	1	0	0	0
Protobothrops_tokarensis_dloop	10	2	2	0	0	0
Protobothrops_tokarensis_dloop	12	1	0	0	0	1
Protobothrops_tokarensis_dloop	10	4	3	1	0	0
Protobothrops_tokarensis_dloop	12	1	0	0	0	1
Hypentelium_nigricans_cr	10	9	3	3	1	2
Hypentelium_nigricans_cr	11	6	1	2	1	2
Hypentelium_nigricans_cr	12	6	1	2	0	3
Hypentelium_nigricans_cr	13	5	1	2	0	2
Hypentelium_nigricans_cr	14	4	0	2	0	2
Hypentelium_nigricans_cr	15	4	0	2	0	2
Hypentelium_nigricans_cr	16	4	0	2	0	2
Hypentelium_nigricans_cr	17	1	0	0	0	1
Hypentelium_nigricans_cr	32	1	1	0	0	0
Hypentelium_nigricans_cr	33	1	0	0	1	0
Felis_chaus_cr	10	9	6	1	2	0
Felis_chaus_cr	11	2	2	0	0	0
Felis_chaus_cr	12	1	1	0	0	0
Felis_chaus_cr	13	6	6	0	0	0
Felis_chaus_cr	16	3	3	0	0	0
Felis_chaus_cr	17	2	2	0	0	0
Felis_chaus_cr	18	2	2	0	0	0
Felis_chaus_cr	19	2	2	0	0	0
Felis_chaus_cr	20	1	1	0	0	0
Felis_chaus_cr	22	2	2	0	0	0
Felis_chaus_cr	47	1	1	0	0	0
Felis_margarita_cr	10	5	2	1	1	1
Felis_margarita_cr	11	20	0	0	0	20
Felis_margarita_cr	12	3	2	0	0	1
Felis_margarita_cr	15	1	1	0	0	0
Felis_margarita_cr	18	2	1	0	0	1
Felis_margarita_cr	40	1	1	0	0	0
Felis_margarita_cr	46	2	2	0	0	0
Felis_margarita_cr	47	2	2	0	0	0
Felis_margarita_cr	48	5	5	0	0	0
Felis_margarita_cr	49	1	1	0	0	0
Felis_margarita_cr	53	1	1	0	0	0
Felis_margarita_cr	54	2	2	0	0	0
Felis_margarita_cr	55	6	6	0	0	0
Felis_margarita_cr	63	1	1	0	0	0
Felis_margarita_cr	84	1	1	0	0	0
Felis_nigripes_cr	10	16	12	1	2	1
Felis_nigripes_cr	11	1	1	0	0	0
Felis_nigripes_cr	12	1	1	0	0	0
Felis_nigripes_cr	13	1	1	0	0	0
Felis_nigripes_cr	15	9	9	0	0	0
Felis_nigripes_cr	16	1	1	0	0	0
Felis_nigripes_cr	18	1	1	0	0	0
Felis_nigripes_cr	23	1	1	0	0	0
Felis_nigripes_cr	24	7	7	0	0	0
Felis_nigripes_cr	73	1	1	0	0	0
Felis_nigripes_cr	81	1	1	0	0	0
Leopardus_wiedii_cr	10	23	18	1	3	1
Leopardus_wiedii_cr	11	3	1	2	0	0
Leopardus_wiedii_cr	12	2	2	0	0	0
Leopardus_wiedii_cr	17	1	1	0	0	0
Leopardus_wiedii_cr	20	1	1	0	0	0
Leopardus_wiedii_cr	21	1	1	0	0	0
Leopardus_wiedii_cr	23	2	2	0	0	0
Leopardus_wiedii_cr	26	1	1	0	0	0
Leopardus_wiedii_cr	28	7	7	0	0	0
Leopardus_wiedii_cr	35	1	1	0	0	0
Leopardus_wiedii_cr	72	1	1	0	0	0
Lynx_canadensis_cr	10	7	1	1	4	1
Lynx_canadensis_cr	11	3	1	1	1	0
Lynx_canadensis_cr	13	2	2	0	0	0
Lynx_canadensis_cr	16	3	3	0	0	0
Lynx_canadensis_cr	20	2	2	0	0	0
Lynx_canadensis_cr	21	1	1	0	0	0
Lynx_canadensis_cr	44	1	1	0	0	0
Lynx_canadensis_cr	56	1	1	0	0	0
Leopardus_guigna_cr	10	9	9	0	0	0
Leopardus_guigna_cr	11	2	2	0	0	0
Leopardus_guigna_cr	12	1	0	1	0	0
Leopardus_guigna_cr	13	1	1	0	0	0
Leopardus_guigna_cr	15	1	1	0	0	0
Leopardus_guigna_cr	69	1	1	0	0	0
Leopardus_guigna_cr	77	1	1	0	0	0
Prionailurus_rubiginosus_cr	10	26	20	1	1	4
Prionailurus_rubiginosus_cr	11	1	1	0	0	0
Prionailurus_rubiginosus_cr	12	11	11	0	0	0
Prionailurus_rubiginosus_cr	13	2	2	0	0	0
Prionailurus_rubiginosus_cr	14	2	2	0	0	0
Prionailurus_rubiginosus_cr	15	7	7	0	0	0
Prionailurus_rubiginosus_cr	18	2	2	0	0	0
Prionailurus_rubiginosus_cr	23	5	5	0	0	0
Prionailurus_rubiginosus_cr	26	8	8	0	0	0
Prionailurus_rubiginosus_cr	27	1	1	0	0	0
Prionailurus_rubiginosus_cr	31	5	5	0	0	0
Prionailurus_rubiginosus_cr	34	4	4	0	0	0
Prionailurus_rubiginosus_cr	35	1	1	0	0	0
Prionailurus_rubiginosus_cr	39	4	4	0	0	0
Prionailurus_rubiginosus_cr	42	2	2	0	0	0
Prionailurus_rubiginosus_cr	44	2	2	0	0	0
Prionailurus_rubiginosus_cr	47	2	2	0	0	0
Prionailurus_rubiginosus_cr	50	1	1	0	0	0
Prionailurus_rubiginosus_cr	52	1	1	0	0	0
Prionailurus_rubiginosus_cr	55	1	1	0	0	0
Prionailurus_viverrinus_cr	10	13	11	0	1	1
Prionailurus_viverrinus_cr	12	2	2	0	0	0
Prionailurus_viverrinus_cr	15	11	11	0	0	0
Prionailurus_viverrinus_cr	17	1	1	0	0	0
Prionailurus_viverrinus_cr	19	2	2	0	0	0
Prionailurus_viverrinus_cr	23	7	7	0	0	0
Prionailurus_viverrinus_cr	25	5	5	0	0	0
Prionailurus_viverrinus_cr	28	1	1	0	0	0
Prionailurus_viverrinus_cr	30	1	1	0	0	0
Prionailurus_viverrinus_cr	36	1	1	0	0	0
Prionailurus_viverrinus_cr	38	1	1	0	0	0
Prionailurus_viverrinus_cr	52	1	1	0	0	0
Prionailurus_viverrinus_cr	53	1	1	0	0	0
Caracal_caracal_cr	10	4	3	0	1	0
Caracal_caracal_cr	11	3	3	0	0	0
Caracal_caracal_cr	12	2	2	0	0	0
Caracal_caracal_cr	13	7	7	0	0	0
Caracal_caracal_cr	14	2	2	0	0	0
Caracal_caracal_cr	16	1	1	0	0	0
Caracal_caracal_cr	21	2	2	0	0	0
Caracal_caracal_cr	34	1	1	0	0	0
Caracal_caracal_cr	57	1	1	0	0	0
Caracal_caracal_cr	70	1	1	0	0	0
Caracal_caracal_cr	76	1	1	0	0	0
Prionailurus_planiceps_cr	10	16	12	1	2	1
Prionailurus_planiceps_cr	12	1	1	0	0	0
Prionailurus_planiceps_cr	14	1	1	0	0	0
Prionailurus_planiceps_cr	15	2	2	0	0	0
Prionailurus_planiceps_cr	16	1	1	0	0	0
Prionailurus_planiceps_cr	22	8	8	0	0	0
Prionailurus_planiceps_cr	23	8	8	0	0	0
Prionailurus_planiceps_cr	46	1	1	0	0	0
Prionailurus_planiceps_cr	80	1	1	0	0	0
Leptailurus_serval_cr	10	13	7	2	3	1
Leptailurus_serval_cr	11	3	1	1	0	1
Leptailurus_serval_cr	12	4	0	0	0	4
Leptailurus_serval_cr	13	2	2	0	0	0
Leptailurus_serval_cr	16	3	3	0	0	0
Leptailurus_serval_cr	18	3	3	0	0	0
Leptailurus_serval_cr	47	1	1	0	0	0
Leptailurus_serval_cr	48	1	1	0	0	0
Leopardus_colocolo_cr	10	5	0	2	2	1
Leopardus_colocolo_cr	11	1	1	0	0	0
Leopardus_colocolo_cr	13	1	1	0	0	0
Leopardus_colocolo_cr	17	11	11	0	0	0
Leopardus_colocolo_cr	21	1	1	0	0	0
Leopardus_colocolo_cr	77	1	1	0	0	0
Leopardus_colocolo_cr	79	1	1	0	0	0
Otocolobus_manul_cr	10	5	1	2	1	1
Otocolobus_manul_cr	11	2	0	1	1	0
Otocolobus_manul_cr	13	1	1	0	0	0
Otocolobus_manul_cr	78	1	1	0	0	0
Pardofelis_marmorata_cr	10	10	5	1	3	1
Pardofelis_marmorata_cr	11	1	0	1	0	0
Pardofelis_marmorata_cr	12	17	17	0	0	0
Pardofelis_marmorata_cr	15	29	29	0	0	0
Pardofelis_marmorata_cr	16	2	2	0	0	0
Pardofelis_marmorata_cr	18	1	1	0	0	0
Pardofelis_marmorata_cr	20	2	2	0	0	0
Pardofelis_marmorata_cr	23	17	17	0	0	0
Pardofelis_marmorata_cr	24	2	2	0	0	0
Pardofelis_marmorata_cr	28	2	2	0	0	0
Pardofelis_marmorata_cr	29	1	1	0	0	0
Pardofelis_marmorata_cr	31	4	4	0	0	0
Pardofelis_marmorata_cr	39	1	1	0	0	0
Pardofelis_marmorata_cr	42	1	1	0	0	0
Pardofelis_marmorata_cr	43	1	1	0	0	0
Pardofelis_marmorata_cr	45	1	1	0	0	0
Pardofelis_marmorata_cr	47	1	1	0	0	0
Pardofelis_marmorata_cr	50	5	5	0	0	0
Pardofelis_marmorata_cr	55	1	1	0	0	0
Pardofelis_marmorata_cr	80	1	1	0	0	0
Profelis_aurata_cr	10	15	5	1	6	3
Profelis_aurata_cr	11	3	0	3	0	0
Profelis_aurata_cr	12	1	1	0	0	0
Profelis_aurata_cr	13	1	0	0	0	1
Profelis_aurata_cr	31	1	1	0	0	0
Profelis_aurata_cr	34	2	2	0	0	0
Profelis_aurata_cr	38	2	2	0	0	0
Profelis_aurata_cr	39	5	5	0	0	0
Profelis_aurata_cr	41	1	1	0	0	0
Profelis_aurata_cr	42	5	5	0	0	0
Profelis_aurata_cr	44	1	1	0	0	0
Profelis_aurata_cr	45	3	3	0	0	0
Profelis_aurata_cr	78	1	1	0	0	0
Profelis_aurata_cr	84	1	1	0	0	0
Neofelis_nebulosa_cr	10	82	61	14	1	6
Neofelis_nebulosa_cr	11	12	11	1	0	0
Neofelis_nebulosa_cr	12	20	20	0	0	0
Neofelis_nebulosa_cr	13	21	21	0	0	0
Neofelis_nebulosa_cr	14	1	1	0	0	0
Neofelis_nebulosa_cr	15	25	25	0	0	0
Neofelis_nebulosa_cr	16	28	28	0	0	0
Neofelis_nebulosa_cr	17	2	2	0	0	0
Neofelis_nebulosa_cr	18	13	13	0	0	0
Neofelis_nebulosa_cr	20	2	2	0	0	0
Neofelis_nebulosa_cr	21	12	12	0	0	0
Neofelis_nebulosa_cr	22	18	18	0	0	0
Neofelis_nebulosa_cr	24	5	5	0	0	0
Neofelis_nebulosa_cr	25	2	2	0	0	0
Neofelis_nebulosa_cr	27	3	3	0	0	0
Neofelis_nebulosa_cr	28	2	2	0	0	0
Neofelis_nebulosa_cr	30	4	4	0	0	0
Neofelis_nebulosa_cr	31	2	2	0	0	0
Neofelis_nebulosa_cr	39	1	1	0	0	0
Neofelis_nebulosa_cr	41	2	2	0	0	0
Neofelis_nebulosa_cr	44	4	4	0	0	0
Neofelis_nebulosa_cr	48	1	1	0	0	0
Neofelis_nebulosa_cr	49	2	2	0	0	0
